nickname,player_details,final_score,show_info,full_name,occupation,hometown,archive_info,date,city,state,answer_number,dt_indx,favorite_count,retweet_count,text,game_info_flg,year,month,value,games_played,gross_winnings,job,state_id
Eric,"Eric R. Backes, an attorney and government relations professional from Round Rock, Texas",48001,"J! Archive - Show #7926, aired 2019-02-11",Eric R. Backes,an attorney and government relations professional,"Round Rock, Texas",J! Archive - Show #7926,2019-02-11,Round Rock,Texas,answer1,3,6.0,4.0,"2/11/19:
""I drove around a U.S. Senator even though I don't drive well.""
""I met @SenSanders when I was a teen.""
""I asked my parents for $300 for a math competition in Vegas.""
#Jeopardy https://t.co/4y07ETajv4",True,2019.0,2.0,"""I drove around a U.S. Senator even though I don't drive well.""",5,118802,attorney government relations professional,TX
Bif,"Bif Reiser, a mathematician from Portland, Oregon (whose 2-day cash winnings total $60,801)",8599,"J! Archive - Show #7925, aired 2019-02-08",Bif Reiser,a mathematician,"Portland, Oregon",J! Archive - Show #7925,2019-02-08,Portland,Oregon,answer3,1,27.0,9.0,"2/8/19:
""I named my car Ol' Blue Eyes after Frank Sinatra.""
""I really understand &amp; want to write a book about Nicolas Cage.""
""I'll get there.""
#Jeopardy https://t.co/KULycD3w0b",True,2019.0,2.0,"""I'll get there.""",4,70800,mathematician,OR
Josh?,"Josh Duggan, a production coordinator from Los Angeles, California",3999,"J! Archive - Show #7925, aired 2019-02-08",Josh Duggan,a production coordinator,"Los Angeles, California",J! Archive - Show #7925,2019-02-08,Los Angeles,California,answer2,2,27.0,9.0,"2/8/19:
""I named my car Ol' Blue Eyes after Frank Sinatra.""
""I really understand &amp; want to write a book about Nicolas Cage.""
""I'll get there.""
#Jeopardy https://t.co/KULycD3w0b",True,2019.0,2.0,"""I really understand &amp; want to write a book about Nicolas Cage.""",1,3999,production coordinator,CA
Rebecca,"Rebecca Nowack, a government contractor from Leawood, Kansas",7000,"J! Archive - Show #7925, aired 2019-02-08",Rebecca Nowack,a government contractor,"Leawood, Kansas",J! Archive - Show #7925,2019-02-08,Leawood,Kansas,answer1,3,27.0,9.0,"2/8/19:
""I named my car Ol' Blue Eyes after Frank Sinatra.""
""I really understand &amp; want to write a book about Nicolas Cage.""
""I'll get there.""
#Jeopardy https://t.co/KULycD3w0b",True,2019.0,2.0,"""I named my car Ol' Blue Eyes after Frank Sinatra.""",1,7000,government contractor,KS
Bif,"Bif Reiser, a mathematician from Portland, Oregon (whose 1-day cash winnings total $28,001)",6399,"J! Archive - Show #7924, aired 2019-02-07",Bif Reiser,a mathematician,"Portland, Oregon",J! Archive - Show #7924,2019-02-07,Portland,Oregon,answer3,1,10.0,2.0,"2/7/19:
""I was a high-class singing waiter.""
""I helped feed the homeless in Hurricane Irene.""
""I am a competitive ultimate Frisbee player.""
#Jeopardy https://t.co/XRV20jPVbG",True,2019.0,2.0,"""I am a competitive ultimate Frisbee player.""",4,70800,mathematician,OR
Amanda,"Amanda Basta, an attorney from Arlington, Virginia",8000,"J! Archive - Show #7924, aired 2019-02-07",Amanda Basta,an attorney,"Arlington, Virginia",J! Archive - Show #7924,2019-02-07,Arlington,Virginia,answer2,2,10.0,2.0,"2/7/19:
""I was a high-class singing waiter.""
""I helped feed the homeless in Hurricane Irene.""
""I am a competitive ultimate Frisbee player.""
#Jeopardy https://t.co/XRV20jPVbG",True,2019.0,2.0,"""I helped feed the homeless in Hurricane Irene.""",1,8000,attorney,VA
Alan,"Alan Florendo, a software developer from St. Louis, Missouri",28200,"J! Archive - Show #7924, aired 2019-02-07",Alan Florendo,a software developer,"St. Louis, Missouri",J! Archive - Show #7924,2019-02-07,St. Louis,Missouri,answer1,3,10.0,2.0,"2/7/19:
""I was a high-class singing waiter.""
""I helped feed the homeless in Hurricane Irene.""
""I am a competitive ultimate Frisbee player.""
#Jeopardy https://t.co/XRV20jPVbG",True,2019.0,2.0,"""I was a high-class singing waiter.""",1,28200,software developer,MO
Will,"Will Dawson, a tour guide from Washington, D.C. (whose 3-day cash winnings total $70,601)",0,"J! Archive - Show #7923, aired 2019-02-06",Will Dawson,a tour guide,"Washington, D.C.",J! Archive - Show #7923,2019-02-06,Washington,D.C.,answer3,1,11.0,2.0,"2/6/19:
""I biked to work in Chicago for 6 years.""
""My quiz bowl team is more impressive than I am.""
""I hosted British music &amp; jazz radio at @KUNews.""
#Jeopardy https://t.co/zBIyrbbjKx",True,2019.0,2.0,"""I hosted British music &amp; jazz radio at @KUNews.""",4,70601,tour guide,
Bryan,"Bryan Coyle, a high school English teacher from Minneapolis, Minnesota",500,"J! Archive - Show #7923, aired 2019-02-06",Bryan Coyle,a high school English teacher,"Minneapolis, Minnesota",J! Archive - Show #7923,2019-02-06,Minneapolis,Minnesota,answer2,2,11.0,2.0,"2/6/19:
""I biked to work in Chicago for 6 years.""
""My quiz bowl team is more impressive than I am.""
""I hosted British music &amp; jazz radio at @KUNews.""
#Jeopardy https://t.co/zBIyrbbjKx",True,2019.0,2.0,"""My quiz bowl team is more impressive than I am.""",1,500,high school english teacher,MN
Bif,"Bif Reiser, a mathematician from Portland, Oregon",28001,"J! Archive - Show #7923, aired 2019-02-06",Bif Reiser,a mathematician,"Portland, Oregon",J! Archive - Show #7923,2019-02-06,Portland,Oregon,answer1,3,11.0,2.0,"2/6/19:
""I biked to work in Chicago for 6 years.""
""My quiz bowl team is more impressive than I am.""
""I hosted British music &amp; jazz radio at @KUNews.""
#Jeopardy https://t.co/zBIyrbbjKx",True,2019.0,2.0,"""I biked to work in Chicago for 6 years.""",4,70800,mathematician,OR
Will,"Will Dawson, a tour guide from Washington, D.C. (whose 2-day cash winnings total $55,002)",15599,"J! Archive - Show #7922, aired 2019-02-05",Will Dawson,a tour guide,"Washington, D.C.",J! Archive - Show #7922,2019-02-05,Washington,D.C.,answer3,1,6.0,1.0,"2/5/19:
""A wigmaker once offered to buy my hair.""
""My manager doesn't know my work schedule is based on Patriots games.""
""I guide at the @NatGeoMuseum.""
#Jeopardy https://t.co/P2rV4lQpsd",True,2019.0,2.0,"""I guide at the @NatGeoMuseum.""",4,70601,tour guide,
Jade,"Jade Ryan, a student from Gainesville, Florida",1,"J! Archive - Show #7922, aired 2019-02-05",Jade Ryan,a student,"Gainesville, Florida",J! Archive - Show #7922,2019-02-05,Gainesville,Florida,answer2,2,6.0,1.0,"2/5/19:
""A wigmaker once offered to buy my hair.""
""My manager doesn't know my work schedule is based on Patriots games.""
""I guide at the @NatGeoMuseum.""
#Jeopardy https://t.co/P2rV4lQpsd",True,2019.0,2.0,"""My manager doesn't know my work schedule is based on Patriots games.""",1,1,student,FL
John,"John Fowle, a landscaper from New Orleans, Louisiana",1000,"J! Archive - Show #7922, aired 2019-02-05",John Fowle,a landscaper,"New Orleans, Louisiana",J! Archive - Show #7922,2019-02-05,New Orleans,Louisiana,answer1,3,6.0,1.0,"2/5/19:
""A wigmaker once offered to buy my hair.""
""My manager doesn't know my work schedule is based on Patriots games.""
""I guide at the @NatGeoMuseum.""
#Jeopardy https://t.co/P2rV4lQpsd",True,2019.0,2.0,"""A wigmaker once offered to buy my hair.""",1,1000,landscaper,LA
Will,"Will Dawson, a tour guide from Washington, D.C. (whose 1-day cash winnings total $32,601)",22401,"J! Archive - Show #7921, aired 2019-02-04",Will Dawson,a tour guide,"Washington, D.C.",J! Archive - Show #7921,2019-02-04,Washington,D.C.,answer3,1,7.0,6.0,"2/4/19:
""I host a Robert Burns party on his birthday.""
""I collect rubber ducks &amp; brought a William Wallace one with me.""
""I'm in a Detroit all-male theatre group.""
#Jeopardy https://t.co/Zs2eI8AiL1",True,2019.0,2.0,"""I'm in a Detroit all-male theatre group.""",4,70601,tour guide,
Susan,"Susan Campbell, a research scientist from Baltimore, Maryland",11800,"J! Archive - Show #7921, aired 2019-02-04",Susan Campbell,a research scientist,"Baltimore, Maryland",J! Archive - Show #7921,2019-02-04,Baltimore,Maryland,answer2,2,7.0,6.0,"2/4/19:
""I host a Robert Burns party on his birthday.""
""I collect rubber ducks &amp; brought a William Wallace one with me.""
""I'm in a Detroit all-male theatre group.""
#Jeopardy https://t.co/Zs2eI8AiL1",True,2019.0,2.0,"""I collect rubber ducks &amp; brought a William Wallace one with me.""",1,11800,research scientist,MD
Morgan,"Morgan Burns, an accountant from Somerville, Massachusetts",21201,"J! Archive - Show #7921, aired 2019-02-04",Morgan Burns,an accountant,"Somerville, Massachusetts",J! Archive - Show #7921,2019-02-04,Somerville,Massachusetts,answer1,3,7.0,6.0,"2/4/19:
""I host a Robert Burns party on his birthday.""
""I collect rubber ducks &amp; brought a William Wallace one with me.""
""I'm in a Detroit all-male theatre group.""
#Jeopardy https://t.co/Zs2eI8AiL1",True,2019.0,2.0,"""I host a Robert Burns party on his birthday.""",1,21201,accountant,MA
Meghan,"Meghan Schulz, an environmental engineer from Bristol, Pennsylvania (whose 1-day cash winnings total $27,190)",31100,"J! Archive - Show #7920, aired 2019-02-01",Meghan Schulz,an environmental engineer,"Bristol, Pennsylvania",J! Archive - Show #7920,2019-02-01,Bristol,Pennsylvania,answer3,1,17.0,2.0,"2/1/19:
""I met my future husband in an AOL chat room.""
""I sang at three famous European cathedrals.""
""I'm training to be a circus aerialist.""
#Jeopardy https://t.co/pFqkLe5CkN",True,2019.0,2.0,"""I'm training to be a circus aerialist.""",2,31899,environmental engineer,PA
Will,"Will Dawson, a tour guide from Washington, D.C.",32601,"J! Archive - Show #7920, aired 2019-02-01",Will Dawson,a tour guide,"Washington, D.C.",J! Archive - Show #7920,2019-02-01,Washington,D.C.,answer2,2,17.0,2.0,"2/1/19:
""I met my future husband in an AOL chat room.""
""I sang at three famous European cathedrals.""
""I'm training to be a circus aerialist.""
#Jeopardy https://t.co/pFqkLe5CkN",True,2019.0,2.0,"""I sang at three famous European cathedrals.""",4,70601,tour guide,
Karen,"Karen Gieger, an accountant and mom from Mobile, Alabama",16800,"J! Archive - Show #7920, aired 2019-02-01",Karen Gieger,an accountant and mom,"Mobile, Alabama",J! Archive - Show #7920,2019-02-01,Mobile,Alabama,answer1,3,17.0,2.0,"2/1/19:
""I met my future husband in an AOL chat room.""
""I sang at three famous European cathedrals.""
""I'm training to be a circus aerialist.""
#Jeopardy https://t.co/pFqkLe5CkN",True,2019.0,2.0,"""I met my future husband in an AOL chat room.""",1,16800,accountant mom,AL
Joan,"Joan Dietrich, a Montessori teacher from Sammamish, Washington (whose 1-day cash winnings total $21,300)",27190,"J! Archive - Show #7919, aired 2019-01-31",Joan Dietrich,a Montessori teacher,"Sammamish, Washington",J! Archive - Show #7919,2019-01-31,Sammamish,Washington,answer3,1,10.0,1.0,"1/31/19:
""My daughter correctly answered Final @Jeopardy! at age 4.""
""I founded a vintage dance troupe.""
""My son goes to university in Canada.""
#Jeopardy https://t.co/BSqE9dx3AC",True,2019.0,1.0,"""My son goes to university in Canada.""",2,48490,montessori teacher,WA
Meghan,"Meghan Schulz, an environmental engineer from Bristol, Pennsylvania",799,"J! Archive - Show #7919, aired 2019-01-31",Meghan Schulz,an environmental engineer,"Bristol, Pennsylvania",J! Archive - Show #7919,2019-01-31,Bristol,Pennsylvania,answer2,2,10.0,1.0,"1/31/19:
""My daughter correctly answered Final @Jeopardy! at age 4.""
""I founded a vintage dance troupe.""
""My son goes to university in Canada.""
#Jeopardy https://t.co/BSqE9dx3AC",True,2019.0,1.0,"""I founded a vintage dance troupe.""",2,31899,environmental engineer,PA
J.B.,"J.B. Evans, an attorney from Boise, Idaho",6000,"J! Archive - Show #7919, aired 2019-01-31",J.B. Evans,an attorney,"Boise, Idaho",J! Archive - Show #7919,2019-01-31,Boise,Idaho,answer1,3,10.0,1.0,"1/31/19:
""My daughter correctly answered Final @Jeopardy! at age 4.""
""I founded a vintage dance troupe.""
""My son goes to university in Canada.""
#Jeopardy https://t.co/BSqE9dx3AC",True,2019.0,1.0,"""My daughter correctly answered Final @Jeopardy! at age 4.""",1,6000,attorney,ID
Jill,"Jill Regan, an auditor from Dedham, Massachusetts (whose 2-day cash winnings total $51,602)",4799,"J! Archive - Show #7918, aired 2019-01-30",Jill Regan,an auditor,"Dedham, Massachusetts",J! Archive - Show #7918,2019-01-30,Dedham,Massachusetts,answer3,1,26.0,5.0,"1/30/19:
""I'll be a @Canucks fan even if Seattle gets an NHL team.""
""I curl recreationally.""
""I surprised my boyfriend with a bag of bees in the fridge.""
#Jeopardy https://t.co/MGHSodmqWi",True,2019.0,1.0,"""I surprised my boyfriend with a bag of bees in the fridge.""",3,56401,auditor,MA
Sean,"Sean Thompson, a library assistant from Quispamsis, New Brunswick, Canada",15199,"J! Archive - Show #7918, aired 2019-01-30",Sean Thompson,a library assistant,"Quispamsis, New Brunswick, Canada",J! Archive - Show #7918,2019-01-30,Quispamsis,New Brunswick,answer2,2,26.0,5.0,"1/30/19:
""I'll be a @Canucks fan even if Seattle gets an NHL team.""
""I curl recreationally.""
""I surprised my boyfriend with a bag of bees in the fridge.""
#Jeopardy https://t.co/MGHSodmqWi",True,2019.0,1.0,"""I curl recreationally.""",1,15199,library assistant,
Joan,"Joan Dietrich, a Montessori teacher from Sammamish, Washington",21300,"J! Archive - Show #7918, aired 2019-01-30",Joan Dietrich,a Montessori teacher,"Sammamish, Washington",J! Archive - Show #7918,2019-01-30,Sammamish,Washington,answer1,3,26.0,5.0,"1/30/19:
""I'll be a @Canucks fan even if Seattle gets an NHL team.""
""I curl recreationally.""
""I surprised my boyfriend with a bag of bees in the fridge.""
#Jeopardy https://t.co/MGHSodmqWi",True,2019.0,1.0,"""I'll be a @Canucks fan even if Seattle gets an NHL team.""",2,48490,montessori teacher,WA
Jill,"Jill Regan, an auditor from Dedham, Massachusetts (whose 1-day cash winnings total $31,601)",20001,"J! Archive - Show #7917, aired 2019-01-29",Jill Regan,an auditor,"Dedham, Massachusetts",J! Archive - Show #7917,2019-01-29,Dedham,Massachusetts,answer3,1,19.0,2.0,"1/29/19:
""My escape room record is 3 out of 12.""
""I make perfumes with essential oils.""
""I love making homemade sourdough breads.""
#Jeopardy https://t.co/VbV064BwNa",True,2019.0,1.0,"""I love making homemade sourdough breads.""",3,56401,auditor,MA
Chris,"Chris Whalen, an editor from Austin, Texas",14401,"J! Archive - Show #7917, aired 2019-01-29",Chris Whalen,an editor,"Austin, Texas",J! Archive - Show #7917,2019-01-29,Austin,Texas,answer2,2,19.0,2.0,"1/29/19:
""My escape room record is 3 out of 12.""
""I make perfumes with essential oils.""
""I love making homemade sourdough breads.""
#Jeopardy https://t.co/VbV064BwNa",True,2019.0,1.0,"""I make perfumes with essential oils.""",1,14401,editor,TX
Niño,"Niño Yosinao, a development assistant and data analyst from San Francisco, California",1599,"J! Archive - Show #7917, aired 2019-01-29",Niño Yosinao,a development assistant and data analyst,"San Francisco, California",J! Archive - Show #7917,2019-01-29,San Francisco,California,answer1,3,19.0,2.0,"1/29/19:
""My escape room record is 3 out of 12.""
""I make perfumes with essential oils.""
""I love making homemade sourdough breads.""
#Jeopardy https://t.co/VbV064BwNa",True,2019.0,1.0,"""My escape room record is 3 out of 12.""",1,1599,development assistant data analyst,CA
Steve-O,"Steven Oppenheim, a supply chain analyst from Shaker Heights, Ohio (whose 1-day cash winnings total $33,201)",31500,"J! Archive - Show #7916, aired 2019-01-28",Steven Oppenheim,a supply chain analyst,"Shaker Heights, Ohio",J! Archive - Show #7916,2019-01-28,Shaker Heights,Ohio,answer3,1,13.0,2.0,"1/28/19:
""Teachers had trouble saying my name in school.""
""I want to visit all 50 states before I turn 50.""
""I did not win my recent pinball league playoffs.""
#Jeopardy https://t.co/QpU2lnevPQ",True,2019.0,1.0,"""I did not win my recent pinball league playoffs.""",2,64701,supply chain analyst,OH
